order_id,user_id,city,city_level,brand,product_id,product_type,price,quantity,order_amount,scenario,gender,age_group,member,social_touch,motive,order_date,year
205,100204,南昌,三线,茶百道,1205,轻乳茶,28.25,2,56.5,外卖,女,25-34岁,1,1,尝鲜,2019-08-13,2019
206,100205,南京,二线,喜茶,1206,水果茶,24.21,3,72.63,堂食,男,35-44岁,0,0,尝鲜,2019-03-17,2019
207,100206,株洲,三线,古茗,1207,燕麦茶,21.13,1,21.13,堂食,女,35-44岁,1,0,尝鲜,2019-04-15,2019
208,100207,襄阳,三线,其余,1208,低糖茶饮,30.1,1,30.1,外卖,女,18-24岁,1,1,尝鲜,2019-12-11,2019
209,100208,桂林,三线,喜茶,1209,轻乳茶,24.66,3,73.98,堂食,男,18-24岁,0,1,尝鲜,2019-12-14,2019
210,100209,桂林,三线,蜜雪冰城,1210,水果茶,30.99,2,61.98,外卖,女,18-24岁,0,1,品质,2019-08-19,2019
211,100210,北京,一线,茶百道,1211,轻乳茶,28.54,1,28.54,外卖,女,25-34岁,0,0,品质,2019-06-22,2019
212,100211,上海,一线,古茗,1212,低糖茶饮,14.22,3,42.66,堂食,男,18-24岁,0,1,尝鲜,2019-01-14,2019
213,100212,杭州,二线,蜜雪冰城,1213,低糖茶饮,12.58,3,37.74,外卖,男,25-34岁,0,1,尝鲜,2019-09-23,2019
214,100213,西安,二线,蜜雪冰城,1214,燕麦茶,13.5,1,13.5,外卖,男,18-24岁,0,0,品质,2019-10-23,2019
215,100214,洛阳,三线,古茗,1215,轻乳茶,9.45,3,28.35,自取,女,25-34岁,1,0,品质,2019-07-14,2019
216,100215,杭州,二线,奈雪,1216,低糖茶饮,33.76,1,33.76,堂食,女,18-24岁,0,0,尝鲜,2019-11-19,2019
217,100216,上海,一线,奈雪,1217,低糖茶饮,34.74,1,34.74,自取,女,35-44岁,0,0,品质,2019-06-22,2019
218,100217,南京,二线,古茗,1218,轻乳茶,21.59,2,43.18,外卖,男,35-44岁,1,1,社交,2019-08-04,2019
219,100218,武汉,二线,蜜雪冰城,1219,低糖茶饮,11.64,2,23.28,外卖,女,35-44岁,0,0,尝鲜,2019-01-19,2019
220,100219,武汉,二线,蜜雪冰城,1220,奶茶/芝士/其他,11.51,2,23.02,堂食,男,25-34岁,0,0,品质,2019-05-05,2019
221,100220,深圳,一线,茶百道,1221,轻乳茶,20.95,1,20.95,外卖,女,35-44岁,0,1,品质,2019-04-30,2019
222,100221,成都,二线,奈雪,1222,低糖茶饮,12.86,2,25.72,外卖,女,35-44岁,0,1,品质,2019-10-14,2019
223,100222,武汉,二线,沪上阿姨,1223,轻乳茶,18.73,3,56.19,外卖,男,35-44岁,1,0,社交,2019-03-17,2019
224,100223,杭州,二线,CoCo,1224,轻乳茶,32.59,1,32.59,自取,男,45岁以上,0,0,品质,2019-06-04,2019
225,100224,武汉,二线,其余,1225,水果茶,25.91,3,77.73,外卖,女,18-24岁,0,1,尝鲜,2019-09-19,2019
226,100225,株洲,三线,喜茶,1226,低糖茶饮,16.2,2,32.4,外卖,女,35-44岁,1,0,品质,2019-01-04,2019
227,100226,北京,一线,蜜雪冰城,1227,轻乳茶,30.38,1,30.38,自取,男,35-44岁,0,0,尝鲜,2019-11-24,2019
228,100227,株洲,三线,喜茶,1228,燕麦茶,21.15,1,21.15,堂食,男,18-24岁,0,1,尝鲜,2019-02-18,2019
229,100228,北京,一线,蜜雪冰城,1229,水果茶,32.4,3,97.2,外卖,男,45岁以上,0,0,尝鲜,2019-11-21,2019
230,100229,株洲,三线,喜茶,1230,轻乳茶,34.53,2,69.06,堂食,女,35-44岁,1,0,社交,2019-09-04,2019
231,100230,成都,二线,茶百道,1231,低糖茶饮,34.48,1,34.48,外卖,男,35-44岁,0,0,尝鲜,2019-10-13,2019
232,100231,上海,一线,古茗,1232,轻乳茶,8.79,2,17.58,外卖,女,25-34岁,0,0,品质,2019-01-22,2019
233,100232,上海,一线,蜜雪冰城,1233,低糖茶饮,13.54,2,27.08,外卖,女,18-24岁,0,0,品质,2019-02-06,2019
234,100233,广州,一线,茶百道,1234,水果茶,31.48,1,31.48,堂食,女,18-24岁,1,0,尝鲜,2019-12-12,2019
235,100234,上海,一线,茶百道,1235,燕麦茶,27.2,1,27.2,堂食,女,18-24岁,1,1,社交,2019-07-06,2019
236,100235,南昌,三线,蜜雪冰城,1236,低糖茶饮,29.1,3,87.3,堂食,女,25-34岁,1,1,品质,2019-04-12,2019
237,100236,襄阳,三线,CoCo,1237,轻乳茶,12.86,1,12.86,外卖,女,25-34岁,1,1,品质,2019-09-12,2019
238,100237,南京,二线,蜜雪冰城,1238,燕麦茶,10.02,3,30.06,堂食,男,25-34岁,0,0,品质,2019-03-26,2019
239,100238,重庆,二线,古茗,1239,水果茶,12.81,3,38.43,堂食,女,18-24岁,1,0,社交,2019-10-01,2019
240,100239,株洲,三线,喜茶,1240,燕麦茶,8.14,1,8.14,外卖,女,18-24岁,0,0,尝鲜,2019-02-07,2019
241,100240,汕头,三线,古茗,1241,燕麦茶,21.64,2,43.28,自取,女,18-24岁,1,1,品质,2019-12-10,2019
242,100241,南京,二线,茶百道,1242,奶茶/芝士/其他,25.52,3,76.56,外卖,男,25-34岁,1,0,品质,2019-07-03,2019
243,100242,襄阳,三线,古茗,1243,水果茶,9.56,1,9.56,堂食,男,25-34岁,0,1,社交,2019-10-13,2019
244,100243,株洲,三线,蜜雪冰城,1244,低糖茶饮,28.92,2,57.84,外卖,男,18-24岁,1,0,尝鲜,2019-07-26,2019
245,100244,南京,二线,喜茶,1245,轻乳茶,33.38,2,66.76,堂食,女,25-34岁,0,1,社交,2019-10-04,2019
246,100245,重庆,二线,奈雪,1246,轻乳茶,8.25,1,8.25,堂食,女,25-34岁,1,0,社交,2019-09-06,2019
247,100246,成都,二线,茶百道,1247,低糖茶饮,16.89,2,33.78,堂食,女,25-34岁,0,0,品质,2019-03-24,2019
248,100247,南京,二线,喜茶,1248,燕麦茶,32.46,1,32.46,外卖,女,18-24岁,1,1,品质,2019-08-22,2019
249,100248,重庆,二线,奈雪,1249,奶茶/芝士/其他,9.12,2,18.24,外卖,女,18-24岁,0,1,尝鲜,2019-08-13,2019
250,100249,株洲,三线,喜茶,1250,燕麦茶,11.72,1,11.72,自取,女,25-34岁,0,0,品质,2019-04-16,2019
251,100250,武汉,二线,古茗,1251,水果茶,26.71,2,53.42,外卖,男,25-34岁,0,1,尝鲜,2019-11-25,2019
252,100251,广州,一线,奈雪,1252,水果茶,23.27,2,46.54,外卖,男,18-24岁,0,0,尝鲜,2019-01-18,2019
253,100252,成都,二线,古茗,1253,轻乳茶,12.43,2,24.86,堂食,男,18-24岁,1,0,尝鲜,2019-12-19,2019
254,100253,武汉,二线,古茗,1254,轻乳茶,21.97,1,21.97,外卖,男,45岁以上,1,1,品质,2019-02-05,2019
255,100254,上海,一线,茶百道,1255,低糖茶饮,9.14,2,18.28,外卖,女,25-34岁,0,1,品质,2019-08-05,2019
256,100255,广州,一线,其余,1256,燕麦茶,13.32,1,13.32,外卖,男,45岁以上,0,0,品质,2019-03-13,2019
257,100256,北京,一线,茶百道,1257,低糖茶饮,29.88,1,29.88,外卖,女,25-34岁,0,0,尝鲜,2019-09-08,2019
258,100257,武汉,二线,喜茶,1258,燕麦茶,24.26,3,72.78,外卖,女,45岁以上,0,0,尝鲜,2019-03-25,2019
259,100258,深圳,一线,奈雪,1259,低糖茶饮,33.43,3,100.29,外卖,女,25-34岁,1,0,社交,2019-12-03,2019
260,100259,武汉,二线,蜜雪冰城,1260,奶茶/芝士/其他,28.33,1,28.33,外卖,男,35-44岁,1,0,尝鲜,2019-02-26,2019
261,100260,西安,二线,喜茶,1261,燕麦茶,25.3,3,75.9,堂食,女,25-34岁,1,0,品质,2019-07-14,2019
262,100261,北京,一线,茶百道,1262,低糖茶饮,10.82,3,32.46,外卖,女,25-34岁,0,1,品质,2019-10-09,2019
263,100262,重庆,二线,奈雪,1263,轻乳茶,33.24,2,66.48,堂食,女,35-44岁,0,0,社交,2019-07-19,2019
264,100263,杭州,二线,CoCo,1264,水果茶,14.67,2,29.34,外卖,女,45岁以上,0,0,尝鲜,2019-01-22,2019
265,100264,广州,一线,蜜雪冰城,1265,低糖茶饮,26.14,1,26.14,外卖,男,18-24岁,0,0,品质,2019-08-19,2019
266,100265,武汉,二线,茶百道,1266,轻乳茶,22.14,1,22.14,堂食,男,18-24岁,1,0,品质,2019-05-13,2019
267,100266,洛阳,三线,古茗,1267,低糖茶饮,16.64,2,33.28,外卖,女,18-24岁,0,1,社交,2019-05-22,2019
268,100267,南京,二线,其余,1268,水果茶,17.76,2,35.52,外卖,男,25-34岁,1,1,品质,2019-09-13,2019
269,100268,重庆,二线,蜜雪冰城,1269,轻乳茶,30.97,1,30.97,外卖,女,18-24岁,1,1,尝鲜,2019-05-09,2019
270,100269,襄阳,三线,茶百道,1270,轻乳茶,9.06,3,27.18,堂食,男,35-44岁,0,0,社交,2019-09-08,2019
271,100270,西安,二线,茶百道,1271,水果茶,33.89,2,67.78,自取,女,18-24岁,0,1,尝鲜,2019-01-04,2019
272,100271,襄阳,三线,喜茶,1272,奶茶/芝士/其他,17.62,1,17.62,外卖,男,35-44岁,1,0,尝鲜,2019-05-24,2019
273,100272,洛阳,三线,古茗,1273,轻乳茶,34.45,1,34.45,外卖,女,35-44岁,1,1,尝鲜,2019-08-24,2019
274,100273,杭州,二线,奈雪,1274,轻乳茶,21.8,2,43.6,堂食,男,18-24岁,1,0,社交,2019-01-17,2019
275,100274,西安,二线,茶百道,1275,轻乳茶,27.76,3,83.28,外卖,女,18-24岁,1,0,品质,2019-11-30,2019
276,100275,北京,一线,蜜雪冰城,1276,水果茶,12.23,3,36.69,外卖,男,18-24岁,1,0,品质,2019-04-04,2019
277,100276,上海,一线,奈雪,1277,燕麦茶,14.59,3,43.77,堂食,男,18-24岁,0,1,品质,2019-01-15,2019
278,100277,株洲,三线,古茗,1278,水果茶,9.89,2,19.78,外卖,女,25-34岁,1,1,尝鲜,2019-02-04,2019
279,100278,西安,二线,古茗,1279,轻乳茶,22.44,3,67.32,堂食,女,25-34岁,0,1,社交,2019-08-10,2019
280,100279,广州,一线,蜜雪冰城,1280,轻乳茶,27.68,1,27.68,外卖,男,18-24岁,0,0,品质,2019-05-15,2019
281,100280,株洲,三线,其余,1281,轻乳茶,16.38,1,16.38,外卖,女,18-24岁,1,0,社交,2019-12-20,2019
282,100281,北京,一线,茶百道,1282,轻乳茶,10.41,2,20.82,堂食,女,25-34岁,1,0,社交,2019-08-02,2019
283,100282,汕头,三线,奈雪,1283,水果茶,34.59,1,34.59,外卖,男,25-34岁,0,0,品质,2019-07-31,2019
284,100283,成都,二线,蜜雪冰城,1284,水果茶,11.84,1,11.84,外卖,男,18-24岁,1,1,品质,2019-09-13,2019
285,100284,南昌,三线,古茗,1285,轻乳茶,31.96,1,31.96,外卖,女,25-34岁,0,0,尝鲜,2019-11-29,2019
286,100285,成都,二线,古茗,1286,低糖茶饮,26.17,2,52.34,堂食,女,18-24岁,1,0,品质,2019-10-23,2019
287,100286,北京,一线,古茗,1287,轻乳茶,21.82,1,21.82,外卖,男,25-34岁,1,1,品质,2019-04-20,2019
288,100287,汕头,三线,古茗,1288,轻乳茶,24.76,3,74.28,外卖,女,18-24岁,1,1,尝鲜,2019-06-04,2019
289,100288,成都,二线,沪上阿姨,1289,奶茶/芝士/其他,11.48,1,11.48,外卖,女,18-24岁,0,1,尝鲜,2019-12-07,2019
290,100289,武汉,二线,奈雪,1290,燕麦茶,20.66,2,41.32,外卖,女,35-44岁,0,1,尝鲜,2019-05-01,2019
291,100290,西安,二线,其余,1291,水果茶,9.59,1,9.59,外卖,女,25-34岁,0,1,尝鲜,2019-12-21,2019
292,100291,西安,二线,沪上阿姨,1292,轻乳茶,32.88,2,65.76,堂食,女,25-34岁,1,1,社交,2019-04-30,2019
293,100292,株洲,三线,CoCo,1293,低糖茶饮,31.85,3,95.55,外卖,男,35-44岁,1,1,尝鲜,2019-04-14,2019
294,100293,桂林,三线,茶百道,1294,低糖茶饮,13.54,3,40.62,堂食,男,35-44岁,1,1,尝鲜,2019-04-10,2019
295,100294,襄阳,三线,其余,1295,水果茶,9.97,1,9.97,外卖,女,45岁以上,0,1,尝鲜,2019-01-18,2019
296,100295,襄阳,三线,蜜雪冰城,1296,水果茶,12.43,2,24.86,外卖,女,25-34岁,1,0,品质,2019-12-12,2019
297,100296,襄阳,三线,沪上阿姨,1297,水果茶,27.61,2,55.22,外卖,女,18-24岁,0,0,品质,2019-09-25,2019
298,100297,洛阳,三线,CoCo,1298,低糖茶饮,27.75,1,27.75,外卖,男,18-24岁,0,0,社交,2019-10-26,2019
299,100298,西安,二线,茶百道,1299,低糖茶饮,8.8,3,26.4,外卖,男,35-44岁,0,0,尝鲜,2019-05-18,2019
300,100299,广州,一线,蜜雪冰城,1300,水果茶,10.75,1,10.75,外卖,女,25-34岁,1,1,尝鲜,2019-02-06,2019
301,100300,广州,一线,CoCo,1301,低糖茶饮,8.25,1,8.25,外卖,男,18-24岁,0,0,尝鲜,2019-06-21,2019
302,100301,西安,二线,喜茶,1302,轻乳茶,20.6,1,20.6,外卖,男,35-44岁,0,1,品质,2019-10-28,2019
303,100302,襄阳,三线,古茗,1303,水果茶,15.41,1,15.41,堂食,男,25-34岁,1,1,尝鲜,2019-12-13,2019
304,100303,株洲,三线,CoCo,1304,水果茶,34.01,3,102.03,堂食,女,25-34岁,1,1,尝鲜,2019-07-31,2019
305,100304,西安,二线,奈雪,1305,燕麦茶,19.33,1,19.33,外卖,男,18-24岁,1,1,品质,2019-03-26,2019
306,100305,广州,一线,蜜雪冰城,1306,水果茶,8.52,2,17.04,外卖,女,25-34岁,1,0,尝鲜,2019-12-07,2019
307,100306,重庆,二线,古茗,1307,燕麦茶,31.14,3,93.42,堂食,女,35-44岁,0,0,尝鲜,2019-03-30,2019
308,100307,深圳,一线,沪上阿姨,1308,轻乳茶,16.03,1,16.03,外卖,女,25-34岁,0,1,尝鲜,2019-10-15,2019
309,100308,上海,一线,蜜雪冰城,1309,水果茶,33.25,3,99.75,外卖,女,45岁以上,1,0,品质,2019-12-13,2019
310,100309,桂林,三线,奈雪,1310,燕麦茶,26.54,2,53.08,外卖,女,25-34岁,0,1,尝鲜,2019-05-19,2019
311,100310,西安,二线,喜茶,1311,低糖茶饮,14.04,1,14.04,外卖,女,18-24岁,1,1,尝鲜,2019-09-27,2019
312,100311,株洲,三线,其余,1312,水果茶,30.44,2,60.88,堂食,女,45岁以上,1,1,品质,2019-08-31,2019
313,100312,桂林,三线,喜茶,1313,低糖茶饮,16.79,3,50.37,外卖,女,35-44岁,1,1,尝鲜,2019-05-25,2019
314,100313,重庆,二线,茶百道,1314,燕麦茶,26.67,1,26.67,外卖,女,25-34岁,1,1,品质,2019-01-22,2019
315,100314,北京,一线,奈雪,1315,水果茶,16.55,3,49.65,外卖,女,25-34岁,1,0,品质,2019-10-06,2019
316,100315,武汉,二线,奈雪,1316,轻乳茶,21.86,2,43.72,堂食,男,25-34岁,1,1,尝鲜,2019-02-27,2019
317,100316,株洲,三线,喜茶,1317,水果茶,9.26,1,9.26,外卖,女,18-24岁,1,0,品质,2019-10-06,2019
318,100317,广州,一线,古茗,1318,低糖茶饮,27.43,3,82.29,外卖,女,45岁以上,0,1,社交,2019-07-11,2019
319,100318,西安,二线,古茗,1319,燕麦茶,17.66,3,52.98,外卖,女,25-34岁,0,1,品质,2019-06-26,2019
320,100319,西安,二线,奈雪,1320,轻乳茶,30.45,1,30.45,外卖,男,25-34岁,0,1,品质,2019-05-16,2019
321,100320,上海,一线,CoCo,1321,燕麦茶,24.94,3,74.82,外卖,男,45岁以上,0,0,尝鲜,2019-04-25,2019
322,100321,北京,一线,CoCo,1322,轻乳茶,14.76,2,29.52,堂食,女,35-44岁,1,0,品质,2019-07-19,2019
323,100322,南京,二线,奈雪,1323,水果茶,25.76,3,77.28,自取,男,45岁以上,1,0,品质,2019-03-10,2019
324,100323,深圳,一线,奈雪,1324,轻乳茶,13.03,1,13.03,外卖,男,18-24岁,0,0,尝鲜,2019-12-15,2019
325,100324,洛阳,三线,茶百道,1325,轻乳茶,8.27,1,8.27,堂食,男,35-44岁,0,1,尝鲜,2019-06-06,2019
326,100325,南京,二线,奈雪,1326,水果茶,20.96,1,20.96,外卖,男,25-34岁,0,0,品质,2019-10-23,2019
327,100326,武汉,二线,奈雪,1327,低糖茶饮,33.34,3,100.02,外卖,男,35-44岁,0,0,尝鲜,2019-05-07,2019
328,100327,洛阳,三线,茶百道,1328,燕麦茶,15.11,2,30.22,堂食,女,18-24岁,0,0,品质,2019-10-27,2019
329,100328,汕头,三线,喜茶,1329,低糖茶饮,8.25,3,24.75,外卖,女,18-24岁,1,0,尝鲜,2019-01-20,2019
330,100329,成都,二线,茶百道,1330,低糖茶饮,33.12,2,66.24,外卖,女,25-34岁,0,1,品质,2019-10-14,2019
331,100330,重庆,二线,喜茶,1331,轻乳茶,30.28,1,30.28,外卖,男,35-44岁,0,1,尝鲜,2019-08-18,2019
332,100331,洛阳,三线,喜茶,1332,奶茶/芝士/其他,27.43,2,54.86,外卖,女,45岁以上,1,0,品质,2019-09-16,2019
333,100332,上海,一线,古茗,1333,奶茶/芝士/其他,8.04,3,24.12,堂食,女,45岁以上,0,1,品质,2019-03-04,2019
334,100333,汕头,三线,蜜雪冰城,1334,低糖茶饮,19.39,3,58.17,堂食,女,18-24岁,0,0,尝鲜,2019-04-10,2019
335,100334,广州,一线,奈雪,1335,水果茶,16.29,2,32.58,堂食,女,18-24岁,1,1,尝鲜,2019-02-05,2019
336,100335,杭州,二线,奈雪,1336,奶茶/芝士/其他,16.99,1,16.99,自取,男,18-24岁,1,1,尝鲜,2019-01-29,2019
337,100336,成都,二线,奈雪,1337,燕麦茶,33.64,2,67.28,外卖,女,18-24岁,1,0,尝鲜,2019-07-11,2019
338,100337,深圳,一线,茶百道,1338,水果茶,30.5,2,61.0,外卖,男,18-24岁,0,1,社交,2019-02-10,2019
339,100338,株洲,三线,喜茶,1339,水果茶,15.02,1,15.02,外卖,女,25-34岁,0,0,尝鲜,2019-07-10,2019
340,100339,杭州,二线,古茗,1340,水果茶,27.89,2,55.78,堂食,男,18-24岁,0,0,尝鲜,2019-05-14,2019
341,100340,武汉,二线,喜茶,1341,燕麦茶,11.9,2,23.8,堂食,女,18-24岁,1,1,品质,2019-08-04,2019
342,100341,杭州,二线,茶百道,1342,燕麦茶,33.7,2,67.4,外卖,女,18-24岁,0,0,品质,2019-01-19,2019
343,100342,上海,一线,其余,1343,水果茶,16.64,3,49.92,堂食,女,18-24岁,1,1,品质,2019-06-25,2019
344,100343,桂林,三线,茶百道,1344,燕麦茶,12.6,3,37.8,堂食,男,45岁以上,1,0,品质,2019-03-06,2019
345,100344,上海,一线,喜茶,1345,低糖茶饮,22.89,2,45.78,外卖,男,35-44岁,0,0,尝鲜,2019-10-16,2019
346,100345,杭州,二线,喜茶,1346,水果茶,34.94,1,34.94,自取,女,35-44岁,1,1,品质,2019-04-21,2019
347,100346,南京,二线,沪上阿姨,1347,燕麦茶,22.19,2,44.38,外卖,男,25-34岁,0,1,尝鲜,2019-03-15,2019
348,100347,襄阳,三线,古茗,1348,轻乳茶,22.2,1,22.2,外卖,男,18-24岁,1,0,社交,2019-02-24,2019
349,100348,洛阳,三线,CoCo,1349,低糖茶饮,31.27,1,31.27,自取,男,25-34岁,1,1,社交,2019-01-29,2019
350,100349,北京,一线,古茗,1350,燕麦茶,25.77,2,51.54,外卖,女,25-34岁,1,0,尝鲜,2019-08-02,2019
351,100350,广州,一线,茶百道,1351,水果茶,30.1,3,90.3,外卖,女,25-34岁,0,0,尝鲜,2019-06-29,2019
352,100351,成都,二线,蜜雪冰城,1352,轻乳茶,27.87,2,55.74,堂食,男,18-24岁,1,0,社交,2019-11-15,2019
353,100352,南昌,三线,喜茶,1353,燕麦茶,22.65,3,67.95,外卖,女,45岁以上,1,0,品质,2019-05-08,2019
354,100353,武汉,二线,奈雪,1354,燕麦茶,12.45,3,37.35,外卖,女,25-34岁,0,1,尝鲜,2019-05-22,2019
355,100354,南京,二线,蜜雪冰城,1355,低糖茶饮,21.45,3,64.35,外卖,男,35-44岁,1,0,品质,2019-12-13,2019
356,100355,上海,一线,古茗,1356,轻乳茶,12.65,1,12.65,外卖,女,35-44岁,0,1,尝鲜,2019-11-27,2019
357,100356,武汉,二线,其余,1357,水果茶,18.05,1,18.05,堂食,女,18-24岁,1,1,尝鲜,2019-01-22,2019
358,100357,株洲,三线,沪上阿姨,1358,轻乳茶,27.72,1,27.72,外卖,男,18-24岁,0,1,品质,2019-11-25,2019
359,100358,西安,二线,蜜雪冰城,1359,水果茶,25.48,2,50.96,堂食,男,25-34岁,1,0,尝鲜,2019-10-20,2019
360,100359,上海,一线,奈雪,1360,轻乳茶,32.13,3,96.39,外卖,女,45岁以上,1,1,尝鲜,2019-02-28,2019
361,100360,深圳,一线,茶百道,1361,轻乳茶,15.6,3,46.8,外卖,女,45岁以上,0,0,品质,2019-07-20,2019
362,100361,洛阳,三线,茶百道,1362,水果茶,10.45,2,20.9,堂食,男,25-34岁,1,0,社交,2019-11-05,2019
363,100362,北京,一线,沪上阿姨,1363,燕麦茶,17.99,1,17.99,堂食,男,18-24岁,0,1,品质,2019-02-11,2019
364,100363,西安,二线,古茗,1364,低糖茶饮,28.55,3,85.65,外卖,女,18-24岁,0,0,尝鲜,2019-07-12,2019
365,100364,汕头,三线,其余,1365,轻乳茶,28.68,2,57.36,外卖,女,45岁以上,1,0,尝鲜,2019-06-03,2019
366,100365,上海,一线,奈雪,1366,燕麦茶,20.72,2,41.44,外卖,女,25-34岁,0,0,尝鲜,2019-11-15,2019
367,100366,武汉,二线,奈雪,1367,轻乳茶,10.92,3,32.76,外卖,男,45岁以上,0,1,品质,2019-09-01,2019
368,100367,南昌,三线,蜜雪冰城,1368,低糖茶饮,21.72,1,21.72,外卖,女,45岁以上,1,1,品质,2019-12-01,2019
369,100368,成都,二线,蜜雪冰城,1369,水果茶,12.44,1,12.44,外卖,女,25-34岁,0,0,品质,2019-07-14,2019
370,100369,北京,一线,CoCo,1370,轻乳茶,21.24,1,21.24,外卖,女,35-44岁,1,1,尝鲜,2019-03-12,2019
371,100370,南昌,三线,喜茶,1371,低糖茶饮,19.61,1,19.61,堂食,女,25-34岁,1,1,尝鲜,2019-12-12,2019
372,100371,杭州,二线,其余,1372,轻乳茶,16.58,1,16.58,外卖,女,45岁以上,1,0,社交,2019-05-17,2019
373,100372,桂林,三线,古茗,1373,水果茶,10.88,2,21.76,堂食,女,18-24岁,1,0,尝鲜,2019-05-29,2019
374,100373,株洲,三线,茶百道,1374,燕麦茶,14.3,1,14.3,堂食,男,35-44岁,0,1,尝鲜,2019-05-28,2019
375,100374,成都,二线,古茗,1375,轻乳茶,13.14,3,39.42,外卖,女,45岁以上,1,0,尝鲜,2019-04-16,2019
376,100375,武汉,二线,喜茶,1376,燕麦茶,15.15,2,30.3,堂食,女,18-24岁,0,0,品质,2019-12-23,2019
377,100376,武汉,二线,古茗,1377,奶茶/芝士/其他,21.73,2,43.46,外卖,男,18-24岁,0,0,社交,2019-05-01,2019
378,100377,深圳,一线,蜜雪冰城,1378,水果茶,19.23,1,19.23,堂食,男,35-44岁,1,1,尝鲜,2019-05-07,2019
379,100378,襄阳,三线,茶百道,1379,低糖茶饮,16.63,2,33.26,外卖,男,45岁以上,1,0,尝鲜,2019-03-31,2019
380,100379,武汉,二线,茶百道,1380,轻乳茶,12.6,2,25.2,堂食,女,45岁以上,1,1,尝鲜,2019-10-13,2019
381,100380,西安,二线,沪上阿姨,1381,水果茶,12.61,3,37.83,自取,男,45岁以上,0,0,尝鲜,2019-11-20,2019
382,100381,西安,二线,喜茶,1382,轻乳茶,15.52,2,31.04,外卖,女,25-34岁,1,0,品质,2019-03-20,2019
383,100382,深圳,一线,喜茶,1383,轻乳茶,13.69,3,41.07,外卖,男,35-44岁,1,1,品质,2019-07-17,2019
384,100383,襄阳,三线,奈雪,1384,燕麦茶,10.36,3,31.08,外卖,男,25-34岁,1,1,品质,2019-05-30,2019
385,100384,成都,二线,沪上阿姨,1385,低糖茶饮,30.27,3,90.81,外卖,女,18-24岁,1,0,尝鲜,2019-09-25,2019
386,100385,杭州,二线,蜜雪冰城,1386,低糖茶饮,10.13,1,10.13,外卖,女,18-24岁,0,1,社交,2019-01-23,2019
387,100386,广州,一线,奈雪,1387,燕麦茶,11.18,3,33.54,外卖,男,18-24岁,0,1,尝鲜,2019-12-19,2019
388,100387,成都,二线,奈雪,1388,轻乳茶,29.57,2,59.14,外卖,女,45岁以上,0,0,尝鲜,2019-07-01,2019
389,100388,武汉,二线,沪上阿姨,1389,水果茶,12.3,1,12.3,自取,男,18-24岁,1,1,尝鲜,2019-04-15,2019
390,100389,株洲,三线,古茗,1390,低糖茶饮,13.59,1,13.59,外卖,女,35-44岁,0,0,品质,2019-11-05,2019
391,100390,广州,一线,CoCo,1391,低糖茶饮,9.35,2,18.7,外卖,女,25-34岁,0,0,品质,2019-07-08,2019
392,100391,西安,二线,古茗,1392,低糖茶饮,10.06,2,20.12,堂食,男,25-34岁,0,0,品质,2019-04-23,2019
393,100392,武汉,二线,古茗,1393,燕麦茶,10.82,1,10.82,外卖,女,25-34岁,0,0,品质,2019-11-27,2019
394,100393,重庆,二线,沪上阿姨,1394,奶茶/芝士/其他,12.59,3,37.77,堂食,男,25-34岁,0,1,尝鲜,2019-09-21,2019
395,100394,重庆,二线,喜茶,1395,燕麦茶,9.29,1,9.29,堂食,男,18-24岁,0,1,品质,2019-08-23,2019
396,100395,北京,一线,蜜雪冰城,1396,低糖茶饮,9.76,1,9.76,外卖,女,35-44岁,0,1,尝鲜,2019-10-18,2019
397,100396,西安,二线,其余,1397,燕麦茶,13.44,1,13.44,外卖,女,25-34岁,1,1,品质,2019-10-04,2019
398,100397,深圳,一线,奈雪,1398,奶茶/芝士/其他,16.21,1,16.21,外卖,女,25-34岁,1,0,品质,2019-04-08,2019
399,100398,武汉,二线,茶百道,1399,奶茶/芝士/其他,9.87,2,19.74,外卖,女,18-24岁,1,1,品质,2019-03-31,2019
400,100399,武汉,二线,奈雪,1400,低糖茶饮,19.2,1,19.2,外卖,女,18-24岁,1,1,品质,2019-07-18,2019
